Tick,AverageTemperature,WhiteDaisyCount,BlackDaisyCount,TotalDaisyCount,SolarLuminosity
412,22.64,841,0,841,1.8000
413,22.57,839,0,839,1.8000
414,22.62,839,0,839,1.8000
415,22.64,840,0,840,1.8000
416,22.61,839,0,839,1.8000
417,22.63,841,0,841,1.8000
418,22.57,841,0,841,1.8000
419,22.54,841,0,841,1.8000
420,22.52,841,0,841,1.8000
421,22.52,841,0,841,1.8000
422,22.51,840,0,840,1.8000
423,22.55,839,0,839,1.8000
424,22.60,839,0,839,1.8000
425,22.63,840,0,840,1.8000
426,22.61,841,0,841,1.8000
427,22.56,840,0,840,1.8000
428,22.57,840,0,840,1.8000
429,22.58,838,0,838,1.8000
430,22.65,839,0,839,1.8000
431,22.66,841,0,841,1.8000
432,22.58,840,0,840,1.8000
433,22.58,839,0,839,1.8000
434,22.62,841,0,841,1.8000
435,22.56,839,0,839,1.8000
436,22.61,838,0,838,1.8000
437,22.67,839,0,839,1.8000
438,22.66,839,0,839,1.8000
439,22.66,839,0,839,1.8000
440,22.66,840,0,840,1.8000
441,22.62,840,0,840,1.8000
442,22.60,841,0,841,1.8000
443,22.55,840,0,840,1.8000
444,22.57,841,0,841,1.8000
445,22.54,841,0,841,1.8000
446,22.52,841,0,841,1.8000
447,22.52,840,0,840,1.8000
448,22.55,839,0,839,1.8000
449,22.60,838,0,838,1.8000
450,22.67,840,0,840,1.8000
451,22.63,841,0,841,1.8000
452,22.57,840,0,840,1.8000
453,22.57,840,0,840,1.8000
454,22.58,840,0,840,1.8000
455,22.58,841,0,841,1.8000
456,22.54,841,0,841,1.8000
457,22.53,840,0,840,1.8000
458,22.55,838,0,838,1.8000
459,22.64,841,0,841,1.8000
460,22.58,839,0,839,1.8000
461,22.62,840,0,840,1.8000
462,22.60,840,0,840,1.8000
463,22.59,840,0,840,1.8000
464,22.59,839,0,839,1.8000
465,22.62,838,0,838,1.8000
466,22.68,838,0,838,1.8000
467,22.70,841,0,841,1.8000
468,22.61,841,0,841,1.8000
469,22.56,841,0,841,1.8000
470,22.53,841,0,841,1.8000
471,22.52,841,0,841,1.8000
472,22.51,840,0,840,1.8000
473,22.55,839,0,839,1.8000
474,22.60,840,0,840,1.8000
475,22.59,839,0,839,1.8000
476,22.62,841,0,841,1.8000
477,22.57,840,0,840,1.8000
478,22.57,841,0,841,1.8000
479,22.54,839,0,839,1.8000
480,22.60,841,0,841,1.8000
481,22.55,840,0,840,1.8000
482,22.57,841,0,841,1.8000
483,22.54,838,0,838,1.8000
484,22.63,841,0,841,1.8000
485,22.57,839,0,839,1.8000
486,22.61,839,0,839,1.8000
487,22.64,838,0,838,1.8000
488,22.68,837,0,837,1.8000
489,22.75,841,0,841,1.8000
490,22.63,838,0,838,1.8000
491,22.68,839,0,839,1.8000
492,22.67,841,0,841,1.8000
493,22.59,841,0,841,1.8000
494,22.55,841,0,841,1.8000
495,22.53,841,0,841,1.8000
496,22.52,841,0,841,1.8000
497,22.51,840,0,840,1.8000
498,22.55,839,0,839,1.8000
499,22.60,839,0,839,1.8000
500,22.63,839,0,839,1.8000
