Tick,AverageTemperature,WhiteDaisyCount,BlackDaisyCount,TotalDaisyCount,SolarLuminosity
672,15.29,840,0,840,1.6225
673,15.14,841,0,841,1.6200
674,14.98,841,0,841,1.6175
675,14.84,840,0,840,1.6150
676,14.75,841,0,841,1.6125
677,14.61,834,0,834,1.6100
678,14.75,840,0,840,1.6075
679,14.54,840,0,840,1.6050
680,14.38,839,0,839,1.6025
681,14.28,841,0,841,1.6000
682,14.10,835,0,835,1.5975
683,14.17,838,0,838,1.5950
684,14.04,830,0,830,1.5925
685,14.22,839,0,839,1.5900
686,13.92,837,0,837,1.5875
687,13.78,834,0,834,1.5850
688,13.77,834,0,834,1.5825
689,13.71,839,0,839,1.5800
690,13.43,837,0,837,1.5775
691,13.31,835,0,835,1.5750
692,13.27,837,0,837,1.5725
693,13.12,833,0,833,1.5700
694,13.13,835,0,835,1.5675
695,13.01,833,0,833,1.5650
696,12.96,840,0,840,1.5625
697,12.62,840,0,840,1.5600
698,12.39,838,0,838,1.5575
699,12.30,841,0,841,1.5550
700,12.08,840,0,840,1.5525
701,11.95,839,0,839,1.5500
702,11.86,832,0,832,1.5475
703,12.02,837,0,837,1.5450
704,11.86,841,0,841,1.5425
705,11.57,837,0,837,1.5400
706,11.51,838,0,838,1.5375
707,11.39,834,0,834,1.5350
708,11.42,832,0,832,1.5325
709,11.45,832,0,832,1.5300
710,11.41,837,0,837,1.5275
711,11.14,833,0,833,1.5250
712,11.10,827,0,827,1.5225
713,11.24,827,0,827,1.5200
714,11.25,837,0,837,1.5175
715,10.82,829,0,829,1.5150
716,10.85,831,0,831,1.5125
717,10.73,836,0,836,1.5100
718,10.42,837,0,837,1.5075
719,10.17,831,0,831,1.5050
720,10.21,829,0,829,1.5025
721,10.24,840,0,840,1.5000
722,9.79,836,0,836,1.4975
723,9.65,836,0,836,1.4950
724,9.52,839,0,839,1.4925
725,9.29,834,0,834,1.4900
726,9.29,839,0,839,1.4875
727,9.05,829,0,829,1.4850
728,9.24,831,0,831,1.4825
729,9.20,832,0,832,1.4800
730,9.08,831,0,831,1.4775
731,9.00,836,0,836,1.4750
732,8.71,818,0,818,1.4725
733,9.18,826,0,826,1.4700
734,9.05,826,0,826,1.4675
735,8.93,838,0,838,1.4650
736,8.36,821,0,821,1.4625
737,8.64,814,0,814,1.4600
738,8.99,811,0,811,1.4575
739,9.21,829,0,829,1.4550
740,8.59,811,0,811,1.4525
741,8.89,818,0,818,1.4500
742,8.71,831,0,831,1.4475
743,8.08,831,0,831,1.4450
744,7.70,823,0,823,1.4425
745,7.74,819,0,819,1.4400
746,7.85,837,0,837,1.4375
747,7.17,831,0,831,1.4350
748,6.99,834,0,834,1.4325
749,6.73,837,0,837,1.4300
750,6.42,833,0,833,1.4275
751,6.35,830,0,830,1.4250
752,6.37,816,0,816,1.4225
753,6.84,822,0,822,1.4200
754,6.79,818,0,818,1.4175
755,6.84,816,0,816,1.4150
756,6.89,834,0,834,1.4125
757,6.17,806,0,806,1.4100
758,6.79,805,0,805,1.4075
759,7.08,806,0,806,1.4050
760,7.12,828,0,828,1.4025
761,6.25,817,0,817,1.4000
762,6.17,792,0,792,1.3975
763,7.00,778,0,778,1.3950
764,7.87,815,0,815,1.3925
765,6.86,803,0,803,1.3900
766,6.74,811,0,811,1.3875
767,6.31,821,0,821,1.3850
768,5.66,815,0,815,1.3825
769,5.49,817,0,817,1.3800
770,5.27,806,0,806,1.3775
771,5.50,824,0,824,1.3750
772,4.88,825,0,825,1.3725
773,4.47,823,0,823,1.3700
774,4.27,827,0,827,1.3675
775,3.95,827,0,827,1.3650
776,3.73,825,0,825,1.3625
777,3.63,817,0,817,1.3600
778,3.81,797,0,797,1.3575
779,4.58,805,0,805,1.3550
780,4.60,780,0,780,1.3525
781,5.49,797,0,797,1.3500
782,5.22,803,0,803,1.3475
783,4.80,787,0,787,1.3450
784,5.12,779,0,779,1.3425
785,5.51,804,0,804,1.3400
786,4.71,800,0,800,1.3375
787,4.38,791,0,791,1.3350
788,4.49,745,0,745,1.3325
789,6.20,780,0,780,1.3300
790,5.68,782,0,782,1.3275
791,5.28,777,0,777,1.3250
792,5.19,795,0,795,1.3225
793,4.41,789,0,789,1.3200
794,4.17,793,0,793,1.3175
795,3.84,785,0,785,1.3150
796,3.90,785,0,785,1.3125
797,3.86,802,0,802,1.3100
798,3.14,813,0,813,1.3075
799,2.30,826,0,826,1.3050
800,1.32,820,0,820,1.3025
801,0.98,811,0,811,1.3000
802,1.09,809,0,809,1.2975
803,1.14,802,0,802,1.2950
804,1.36,794,0,794,1.2925
805,1.70,793,0,793,1.2900
806,1.84,767,0,767,1.2875
807,2.81,746,0,746,1.2850
808,4.02,759,0,759,1.2825
809,4.06,773,0,773,1.2800
810,3.49,758,0,758,1.2775
