Tick,AverageTemperature,WhiteDaisyCount,BlackDaisyCount,TotalDaisyCount,SolarLuminosity
808,40.17,0,614,614,0.8000
809,39.53,0,540,540,0.8000
810,38.50,0,512,512,0.8000
811,37.72,0,553,553,0.8000
812,37.72,0,577,577,0.8000
813,37.95,0,644,644,0.8000
814,38.70,0,679,679,0.8000
815,39.41,0,701,701,0.8000
816,39.98,0,702,702,0.8000
817,40.27,0,697,697,0.8000
818,40.37,0,711,711,0.8000
819,40.55,0,710,710,0.8000
820,40.64,0,739,739,0.8000
821,40.95,0,775,775,0.8000
822,41.46,0,789,789,0.8000
823,41.84,0,796,796,0.8000
824,42.10,0,787,787,0.8000
825,42.15,0,792,792,0.8000
826,42.21,0,788,788,0.8000
827,42.21,0,782,782,0.8000
828,42.15,0,783,783,0.8000
829,42.13,0,783,783,0.8000
830,42.12,0,781,781,0.8000
831,42.10,0,768,768,0.8000
832,41.96,0,757,757,0.8000
833,41.79,0,735,735,0.8000
834,41.49,0,714,714,0.8000
835,41.14,0,634,634,0.8000
836,40.20,0,605,605,0.8000
837,39.46,0,535,535,0.8000
838,38.42,0,508,508,0.8000
839,37.64,0,491,491,0.8000
840,37.09,0,494,494,0.8000
841,36.84,0,541,541,0.8000
842,37.16,0,595,595,0.8000
843,37.84,0,655,655,0.8000
844,38.75,0,687,687,0.8000
845,39.52,0,677,677,0.8000
846,39.80,0,677,677,0.8000
847,39.94,0,685,685,0.8000
848,40.09,0,710,710,0.8000
849,40.41,0,731,731,0.8000
850,40.76,0,762,762,0.8000
851,41.24,0,790,790,0.8000
852,41.74,0,801,801,0.8000
853,42.10,0,802,802,0.8000
854,42.29,0,800,800,0.8000
855,42.36,0,800,800,0.8000
856,42.40,0,807,807,0.8000
857,42.49,0,810,810,0.8000
858,42.56,0,803,803,0.8000
859,42.53,0,801,801,0.8000
860,42.49,0,796,796,0.8000
861,42.43,0,784,784,0.8000
862,42.28,0,766,766,0.8000
863,42.03,0,737,737,0.8000
864,41.63,0,707,707,0.8000
865,41.15,0,647,647,0.8000
866,40.33,0,598,598,0.8000
867,39.45,0,531,531,0.8000
868,38.38,0,479,479,0.8000
869,37.34,0,453,453,0.8000
870,36.57,0,454,454,0.8000
871,36.20,0,460,460,0.8000
872,36.07,0,523,523,0.8000
873,36.61,0,569,569,0.8000
874,37.32,0,603,603,0.8000
875,38.00,0,639,639,0.8000
876,38.68,0,661,661,0.8000
877,39.23,0,725,725,0.8000
878,40.12,0,759,759,0.8000
879,40.89,0,789,789,0.8000
880,41.56,0,797,797,0.8000
881,41.97,0,794,794,0.8000
882,42.15,0,798,798,0.8000
883,42.27,0,802,802,0.8000
884,42.37,0,804,804,0.8000
885,42.44,0,806,806,0.8000
886,42.50,0,801,801,0.8000
887,42.48,0,795,795,0.8000
888,42.41,0,796,796,0.8000
889,42.39,0,796,796,0.8000
890,42.37,0,788,788,0.8000
891,42.29,0,785,785,0.8000
892,42.22,0,780,780,0.8000
893,42.14,0,770,770,0.8000
894,42.00,0,771,771,0.8000
895,41.94,0,749,749,0.8000
896,41.70,0,666,666,0.8000
897,40.79,0,586,586,0.8000
898,39.57,0,520,520,0.8000
899,38.33,0,464,464,0.8000
900,37.17,0,429,429,0.8000
901,36.26,0,392,392,0.8000
902,35.45,0,391,391,0.8000
903,35.04,0,442,442,0.8000
904,35.32,0,577,577,0.8000
905,36.75,0,630,630,0.8000
906,37.97,0,690,690,0.8000
907,39.15,0,731,731,0.8000
908,40.14,0,755,755,0.8000
909,40.86,0,779,779,0.8000
910,41.45,0,803,803,0.8000
911,41.97,0,814,814,0.8000
912,42.34,0,812,812,0.8000
913,42.50,0,809,809,0.8000
914,42.56,0,811,811,0.8000
915,42.60,0,813,813,0.8000
916,42.64,0,813,813,0.8000
917,42.66,0,805,805,0.8000
918,42.60,0,794,794,0.8000
919,42.46,0,795,795,0.8000
920,42.40,0,792,792,0.8000
921,42.34,0,790,790,0.8000
922,42.29,0,787,787,0.8000
923,42.24,0,785,785,0.8000
924,42.20,0,783,783,0.8000
925,42.15,0,764,764,0.8000
926,41.95,0,737,737,0.8000
927,41.59,0,665,665,0.8000
928,40.73,0,509,509,0.8000
929,38.80,0,462,462,0.8000
930,37.39,0,395,395,0.8000
931,36.05,0,359,359,0.8000
932,35.03,0,334,334,0.8000
933,34.28,0,339,339,0.8000
934,33.96,0,363,363,0.8000
935,34.02,0,398,398,0.8000
936,34.39,0,442,442,0.8000
937,34.99,0,513,513,0.8000
938,35.97,0,615,615,0.8000
939,37.44,0,757,757,0.8000
940,39.53,0,788,788,0.8000
941,40.87,0,800,800,0.8000
942,41.65,0,809,809,0.8000
943,42.13,0,809,809,0.8000
944,42.37,0,815,815,0.8000
945,42.55,0,818,818,0.8000
946,42.66,0,812,812,0.8000
947,42.67,0,809,809,0.8000
948,42.64,0,807,807,0.8000
949,42.60,0,803,803,0.8000
950,42.55,0,799,799,0.8000
951,42.48,0,800,800,0.8000
952,42.46,0,802,802,0.8000
953,42.47,0,797,797,0.8000
954,42.42,0,797,797,0.8000
955,42.40,0,790,790,0.8000
956,42.32,0,777,777,0.8000
957,42.16,0,745,745,0.8000
958,41.77,0,717,717,0.8000
959,41.31,0,680,680,0.8000
960,40.73,0,650,650,0.8000
961,40.15,0,588,588,0.8000
962,39.27,0,500,500,0.8000
963,37.99,0,347,347,0.8000
964,35.89,0,325,325,0.8000
965,34.62,0,333,333,0.8000
966,34.07,0,365,365,0.8000
967,34.10,0,417,417,0.8000
968,34.61,0,518,518,0.8000
969,35.83,0,643,643,0.8000
970,37.63,0,735,735,0.8000
971,39.41,0,795,795,0.8000
972,40.88,0,810,810,0.8000
973,41.75,0,814,814,0.8000
974,42.23,0,813,813,0.8000
975,42.46,0,811,811,0.8000
976,42.55,0,809,809,0.8000
977,42.58,0,813,813,0.8000
978,42.63,0,811,811,0.8000
979,42.64,0,811,811,0.8000
980,42.64,0,811,811,0.8000
981,42.65,0,805,805,0.8000
982,42.59,0,798,798,0.8000
983,42.49,0,796,796,0.8000
984,42.43,0,789,789,0.8000
985,42.33,0,780,780,0.8000
986,42.19,0,778,778,0.8000
987,42.10,0,773,773,0.8000
988,42.01,0,755,755,0.8000
989,41.80,0,747,747,0.8000
990,41.61,0,717,717,0.8000
991,41.23,0,667,667,0.8000
992,40.56,0,594,594,0.8000
993,39.53,0,522,522,0.8000
994,38.33,0,485,485,0.8000
995,37.37,0,471,471,0.8000
996,36.76,0,514,514,0.8000
997,36.87,0,607,607,0.8000
998,37.81,0,681,681,0.8000
999,38.99,0,728,728,0.8000
